taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
83.33333333333333,127.5,22.5,0,150
83.0,121.6,28.4,0,150
86.73333333333333,113.35,28.1,2,150
86.66666666666667,125.5,23.3,1,150
89.06666666666666,125.2,24.8,0,150
85.66666666666667,116.25,24.8,2,150
85.33333333333333,122.5,27.5,0,150
87.0,125.75,22.65,1,150
84.2,128.4,17.0,1,150
88.33333333333333,131.9,18.1,0,150
86.8,127.0,23.0,0,150
84.46666666666667,126.05,23.95,0,150
85.93333333333334,126.75,16.8,1,150
85.4,124.1,24.7,1,150
85.6,124.4,25.6,0,150
84.6,130.3,19.7,0,150
85.46666666666667,124.05,21.25,1,150
85.66666666666667,118.15,25.6,2,150
86.53333333333333,127.85,21.1,1,150
89.86666666666666,126.8,23.2,0,150
86.0,124.45,25.55,0,150
88.73333333333333,128.45,21.55,0,150
86.53333333333333,129.4,20.6,0,150
84.53333333333333,121.3,22.35,1,150
83.86666666666666,121.85,24.85,1,150
89.26666666666667,126.45,23.55,0,150
85.93333333333334,121.15,28.85,0,150
85.73333333333333,123.05,26.95,0,150
85.06666666666666,125.9,19.95,1,150
86.33333333333333,123.4,26.6,0,150
85.4,128.9,21.1,0,150
85.13333333333334,118.65,26.75,1,150
88.26666666666667,127.05,22.95,0,150
84.4,114.45,31.1,1,150
86.73333333333333,116.35,27.7,1,150
85.73333333333333,128.35,21.65,0,150
86.13333333333334,128.35,21.65,0,150
82.66666666666667,112.85,26.35,2,150
84.86666666666666,124.75,25.25,0,150
84.0,104.7,29.5,3,150
86.46666666666667,125.0,25.0,0,150
85.73333333333333,117.65,17.35,3,150
85.2,120.55,29.45,0,150
84.2,115.4,34.6,0,150
88.73333333333333,130.1,19.9,0,150
86.0,118.2,24.7,1,150
83.4,106.35,30.7,3,150
86.6,128.5,21.5,0,150
83.86666666666666,117.5,32.5,0,150
84.4,124.6,22.15,1,150
84.46666666666667,121.25,28.75,0,150
83.0,122.65,21.9,1,150
89.2,129.45,20.55,0,150
84.46666666666667,124.15,25.65,1,150
84.86666666666666,123.35,26.65,0,150
88.6,130.45,19.55,0,150
81.6,118.05,25.15,1,150
86.8,124.9,20.4,1,150
84.53333333333333,127.95,22.05,0,150
84.86666666666666,129.25,20.75,0,150
87.0,122.95,27.05,0,150
86.46666666666667,112.1,29.9,2,150
84.93333333333334,116.85,16.85,3,150
85.0,121.5,27.8,1,150
86.0,119.25,23.3,2,150
87.93333333333334,124.15,25.85,0,150
86.13333333333334,115.0,25.55,2,150
88.06666666666666,116.55,24.75,3,150
86.93333333333334,119.95,20.05,3,150
82.46666666666667,124.3,18.3,3,150
85.6,123.35,19.55,1,150
84.4,120.8,29.2,0,150
83.26666666666667,133.15,16.85,0,150
85.73333333333333,122.8,27.2,0,150
86.26666666666667,121.0,29.0,0,150
83.6,128.15,19.35,1,150
82.6,127.45,22.55,0,150
85.0,119.9,25.1,1,150
85.73333333333333,121.5,28.5,0,150
85.6,130.95,19.05,0,150
85.73333333333333,117.35,25.4,1,150
85.53333333333333,129.7,20.3,0,150
86.33333333333333,118.2,18.85,2,150
88.86666666666666,108.05,32.25,2,150
84.73333333333333,122.55,27.45,0,150
86.66666666666667,111.1,33.8,2,150
83.26666666666667,119.75,30.25,0,150
85.06666666666666,120.55,24.0,2,150
86.2,128.15,21.85,0,150
86.86666666666666,122.85,26.35,1,150
86.93333333333334,116.95,29.7,1,150
84.26666666666667,117.35,27.5,1,150
84.73333333333333,128.5,21.5,0,150
86.73333333333333,124.14285714285714,25.19047619047619,2,150
87.13333333333334,116.25,27.15,2,150
84.53333333333333,122.7,23.1,2,150
85.66666666666667,120.5,25.6,1,150
86.93333333333334,124.1,25.9,0,150
83.53333333333333,118.65,26.55,1,150
87.4,121.5,22.0,1,150
