taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
12.8,8.64,7.72,25,27
13.166666666666666,7.64,9.36,25,26
13.0,8.8,8.44,25,38
14.1,9.32,9.88,25,56
14.3,9.68,9.88,25,39
12.3,6.6,9.16,25,30
12.533333333333333,8.48,8.0,25,38
11.366666666666667,6.8,8.04,25,31
12.166666666666666,7.48,8.12,25,28
13.466666666666667,9.04,8.64,25,49
13.866666666666667,9.04,9.24,25,38
13.2,8.84,8.52,25,31
12.433333333333334,8.2,8.2,25,34
12.566666666666666,8.68,8.36,25,49
13.4,8.72,8.76,25,45
13.166666666666666,8.04,8.76,25,32
12.266666666666667,7.76,7.96,25,31
13.033333333333333,8.16,9.28,25,44
12.133333333333333,7.28,9.08,25,39
12.466666666666667,7.0,9.72,25,34
13.133333333333333,8.16,8.96,25,38
10.7,6.04,7.8,25,24
13.2,8.84,8.8,25,52
14.333333333333334,8.84,10.08,25,55
12.933333333333334,8.52,8.52,25,37
12.766666666666667,7.8,9.2,25,30
12.466666666666667,7.92,8.32,25,30
11.833333333333334,7.0,8.84,25,55
12.066666666666666,7.4,8.08,25,27
12.366666666666667,8.6,8.0,25,48
16.133333333333333,11.72,10.28,25,47
13.033333333333333,8.72,8.8,25,38
12.833333333333334,8.84,8.72,25,41
13.466666666666667,8.2,9.36,25,47
14.066666666666666,9.52,8.68,25,34
12.966666666666667,7.68,9.36,25,44
12.3,8.64,8.24,25,53
14.533333333333333,7.96,10.48,25,33
12.566666666666666,7.64,9.12,25,48
12.7,7.52,9.28,25,49
11.166666666666666,8.64,7.08,25,57
13.833333333333334,8.48,9.6,25,50
13.133333333333333,7.72,9.04,25,31
12.766666666666667,8.36,8.76,25,33
14.633333333333333,10.2,9.76,25,45
13.233333333333333,8.12,8.76,25,37
11.8,6.96,8.36,25,35
13.3,8.36,9.6,25,39
11.2,5.76,8.68,25,29
11.366666666666667,6.4,8.4,25,31
14.2,9.88,9.4,25,52
10.9,6.72,8.0,25,53
11.4,7.36,7.64,25,31
11.666666666666666,6.96,8.04,25,28
11.966666666666667,7.84,7.88,25,30
11.8,7.48,7.68,25,27
13.366666666666667,8.08,9.6,25,51
13.366666666666667,8.16,9.24,25,29
14.1,10.16,8.44,25,46
12.633333333333333,9.48,8.36,25,42
12.766666666666667,8.64,8.48,25,46
10.0,6.0,7.44,25,26
14.5,9.32,10.04,25,48
11.8,8.04,8.2,25,40
13.5,9.08,9.28,25,39
12.233333333333333,7.6,8.44,25,35
12.833333333333334,8.12,8.88,25,41
13.0,8.24,8.36,25,30
13.666666666666666,7.4,10.0,25,29
12.6,8.4,8.28,25,33
13.866666666666667,9.08,9.08,25,43
13.1,8.84,8.36,25,53
15.366666666666667,9.8,10.0,25,38
13.633333333333333,9.24,8.44,25,34
11.733333333333333,8.28,8.24,25,49
12.133333333333333,8.16,8.12,25,39
12.933333333333334,8.76,8.4,25,32
13.466666666666667,8.32,9.72,25,45
13.566666666666666,7.56,10.04,25,35
13.933333333333334,9.4,8.84,25,45
12.8,8.8,8.04,25,38
12.933333333333334,7.6,9.36,25,36
12.8,7.76,8.76,25,34
14.233333333333333,9.12,9.64,25,48
12.8,7.0,9.36,25,30
12.933333333333334,7.96,9.12,25,50
12.333333333333334,7.04,9.2,25,41
12.833333333333334,7.8,9.0,25,30
12.5,8.76,7.68,25,44
10.466666666666667,6.56,7.0,25,24
13.033333333333333,7.8,9.08,25,29
12.433333333333334,7.88,8.44,25,39
12.4,8.36,8.28,25,39
13.533333333333333,9.28,8.68,25,41
12.2,7.08,8.92,25,30
12.533333333333333,7.44,9.08,25,43
13.9,8.32,9.36,25,33
12.566666666666666,8.16,8.32,25,31
14.333333333333334,10.6,9.0,25,45
12.166666666666666,7.68,8.92,25,44
