taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
15.4,5.25,9.15,20,32
16.066666666666666,5.9,8.8,20,29
13.2,5.05,7.75,20,28
12.2,4.6,7.15,20,25
15.666666666666666,6.1,8.55,20,30
16.0,5.8,8.8,20,30
14.533333333333333,5.05,8.6,20,26
17.466666666666665,5.5,10.35,20,33
13.2,4.15,8.05,20,30
13.866666666666667,5.45,7.8,20,25
13.466666666666667,5.95,7.1,20,26
14.4,5.0,8.95,20,27
13.866666666666667,4.95,8.2,20,26
14.266666666666667,5.4,8.45,20,32
14.533333333333333,4.0,9.45,20,25
12.266666666666667,4.95,6.85,20,24
14.333333333333334,5.85,7.7,20,34
16.866666666666667,7.25,8.95,20,31
17.866666666666667,6.35,10.5,20,35
16.0,6.55,8.55,20,31
14.333333333333334,4.35,9.3,20,28
18.333333333333332,7.25,9.85,20,36
14.733333333333333,5.75,8.3,20,34
15.4,5.55,8.9,20,30
15.133333333333333,5.2,9.1,20,29
12.533333333333333,4.15,7.7,20,29
17.066666666666666,5.35,10.4,20,32
16.933333333333334,5.9,10.2,20,29
17.0,6.1,10.35,20,31
15.4,4.9,9.4,20,27
15.2,5.8,8.5,20,29
15.8,6.4,8.7,20,33
16.466666666666665,6.8,8.7,20,32
15.2,7.05,7.75,20,29
13.866666666666667,4.9,8.2,20,27
13.8,4.75,8.75,20,28
16.666666666666668,6.0,9.35,20,36
15.6,6.05,8.5,20,29
16.133333333333333,6.5,8.5,20,34
17.333333333333332,5.8,10.3,20,29
15.4,5.05,9.75,20,29
16.6,5.55,10.05,20,30
15.466666666666667,6.35,8.2,20,35
13.933333333333334,5.7,7.55,20,29
12.733333333333333,5.7,7.15,20,24
12.466666666666667,4.25,7.55,20,27
13.933333333333334,5.0,8.65,20,29
12.6,4.8,7.35,20,23
14.0,5.3,8.0,20,36
11.666666666666666,3.8,7.35,20,24
14.266666666666667,4.75,8.35,20,27
18.933333333333334,7.6,10.5,20,36
14.866666666666667,5.25,8.65,20,28
17.2,5.4,10.4,20,32
15.6,4.45,10.05,20,30
17.066666666666666,6.95,8.85,20,35
12.333333333333334,4.85,7.35,20,24
13.4,4.65,7.9,20,26
12.666666666666666,5.3,6.95,20,27
15.266666666666667,4.5,9.9,20,29
14.533333333333333,5.35,8.5,20,28
16.2,4.95,10.0,20,30
15.466666666666667,4.6,10.05,20,33
13.0,5.4,7.45,20,24
15.266666666666667,5.0,9.7,20,28
13.8,3.7,9.0,20,31
12.866666666666667,4.35,7.8,20,28
16.6,5.5,9.9,20,29
15.133333333333333,5.95,8.4,20,30
13.866666666666667,4.4,8.65,20,23
14.066666666666666,4.45,8.5,20,30
14.933333333333334,6.4,7.75,20,33
14.666666666666666,5.1,8.9,20,30
16.2,5.5,9.3,20,29
14.0,5.6,8.0,20,23
14.6,4.9,8.7,20,24
14.8,5.7,8.95,20,28
16.266666666666666,5.7,9.85,20,28
16.333333333333332,7.0,8.5,20,28
16.133333333333333,6.0,9.2,20,35
15.466666666666667,6.2,8.6,20,31
15.866666666666667,5.9,9.4,20,31
17.4,6.45,9.9,20,33
16.133333333333333,4.5,10.3,20,32
14.266666666666667,4.1,9.2,20,33
14.933333333333334,5.95,8.45,20,33
13.866666666666667,4.2,8.85,20,25
15.266666666666667,5.15,9.75,20,31
13.933333333333334,5.6,7.4,20,26
16.133333333333333,6.65,8.3,20,33
15.6,5.1,9.5,20,27
13.733333333333333,4.95,7.6,20,27
13.6,4.75,8.5,20,30
15.933333333333334,6.85,8.4,20,32
13.8,4.95,8.45,20,27
15.2,5.1,9.25,20,30
15.333333333333334,5.7,8.45,20,27
12.066666666666666,4.15,7.55,20,24
14.466666666666667,4.1,9.25,20,31
16.466666666666665,5.1,10.35,20,33
