taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
87.26666666666667,112.4,37.6,0,150
86.63333333333334,101.76,38.92,2,150
84.63333333333334,99.96,42.64,2,150
88.0,106.96,36.16,2,150
85.1,100.52,38.72,5,150
86.93333333333334,98.24,46.16,1,150
85.96666666666667,112.04,37.96,0,150
84.56666666666666,94.68,40.72,4,150
86.96666666666667,111.2,38.8,0,150
85.53333333333333,107.12,35.4,3,150
84.46666666666667,96.4,42.4,4,150
86.13333333333334,112.8,31.88,2,150
87.2,112.4,34.28,1,150
86.53333333333333,99.16,40.12,3,150
85.86666666666666,103.88,40.56,1,150
86.43333333333334,96.92,40.16,3,150
86.46666666666667,108.12,37.72,3,150
87.26666666666667,111.24,31.72,2,150
86.13333333333334,105.16,38.44,2,150
84.23333333333333,100.96,40.96,2,150
86.03333333333333,97.24,44.44,5,150
86.16666666666667,107.92,35.12,2,150
86.0,103.76,42.44,3,150
84.83333333333333,105.8,44.2,0,150
83.2,95.32,45.76,3,150
84.46666666666667,104.92,41.32,1,150
86.76666666666667,103.28,43.68,1,150
85.63333333333334,104.28,40.92,1,150
84.93333333333334,97.0,42.28,3,150
84.13333333333334,109.64,31.92,2,150
86.06666666666666,110.76,35.96,1,150
86.13333333333334,97.28,44.0,3,150
84.23333333333333,97.76,39.6,3,150
85.53333333333333,110.76,37.76,1,150
85.2,98.36,40.08,3,150
88.76666666666667,96.92,41.52,4,150
85.2,106.76,43.24,0,150
85.96666666666667,101.64,40.8,2,150
85.73333333333333,97.36,37.76,4,150
84.36666666666666,115.24,34.76,0,150
87.23333333333333,93.12,41.16,5,150
87.43333333333334,113.84,36.16,0,150
85.6,107.68,38.96,1,150
85.76666666666667,107.04,36.92,2,150
86.43333333333334,109.52,40.48,0,150
84.6,110.2,36.68,1,150
86.7,102.32,40.4,2,150
85.16666666666667,102.36,36.56,4,150
85.53333333333333,101.16,33.08,4,150
86.76666666666667,100.68,39.04,2,150
84.46666666666667,108.0,39.88,1,150
87.13333333333334,107.4,39.16,1,150
85.56666666666666,95.4,46.16,3,150
84.56666666666666,102.04,37.88,2,150
88.6,99.24,41.96,2,150
85.83333333333333,112.32,37.68,0,150
84.33333333333333,100.88,48.16,1,150
84.56666666666666,103.16,41.28,1,150
86.33333333333333,101.68,41.48,3,150
88.86666666666666,111.76,38.24,0,150
87.46666666666667,109.24,36.6,1,150
86.06666666666666,104.6,41.76,1,150
84.96666666666667,112.2,37.8,0,150
86.36666666666666,109.16,36.72,1,150
85.43333333333334,89.48,40.04,5,150
88.26666666666667,111.2,35.76,2,150
86.13333333333334,100.0,42.8,2,150
85.63333333333334,106.96,41.72,1,150
86.33333333333333,112.76,32.2,1,150
85.13333333333334,107.68,42.32,0,150
86.26666666666667,113.32,34.52,3,150
86.4,106.16,43.84,0,150
85.56666666666666,103.2,28.04,6,150
87.2,98.32,43.16,3,150
87.03333333333333,103.2,43.28,1,150
84.43333333333334,101.56,41.84,2,150
84.6,106.88,38.52,1,150
83.4,108.52,34.56,2,150
85.86666666666666,103.84,46.16,0,150
88.03333333333333,106.36,36.48,2,150
85.9,107.4,42.6,0,150
86.33333333333333,99.16,35.4,3,150
84.5,106.4,41.52,1,150
84.76666666666667,109.52,40.48,0,150
84.56666666666666,104.56,40.12,2,150
84.83333333333333,105.68,34.24,2,150
84.43333333333334,99.16,46.84,1,150
86.06666666666666,106.68,39.0,1,150
86.16666666666667,105.16,34.36,3,150
86.6,109.04,40.28,1,150
83.83333333333333,107.92,42.08,0,150
85.33333333333333,101.64,41.56,2,150
84.8,105.48,35.68,3,150
86.06666666666666,107.68,36.48,3,150
84.86666666666666,104.08,34.6,4,150
84.33333333333333,111.12,38.36,1,150
86.9,103.92,41.36,1,150
85.63333333333334,99.32,45.0,2,150
85.23333333333333,105.36,39.12,1,150
86.5,97.0,43.32,3,150
