taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
87.33333333333333,119.4,30.6,0,150
86.46666666666667,121.4,26.0,2,150
87.4,110.0,27.9,1,150
84.73333333333333,120.4,25.3,1,150
84.66666666666667,113.6,36.4,0,150
83.2,117.6,32.4,0,150
85.13333333333334,112.8,23.0,1,150
86.13333333333334,96.8,43.3,1,150
83.86666666666666,111.5,28.1,1,150
84.06666666666666,115.3,25.9,1,150
86.8,112.6,37.1,1,150
86.66666666666667,116.3,33.7,0,150
84.0,121.5,28.5,0,150
86.33333333333333,120.4,20.2,1,150
85.26666666666667,120.4,29.6,0,150
86.13333333333334,119.1,30.3,1,150
86.4,117.4,32.6,0,150
83.4,99.6,35.8,2,150
88.2,120.6,29.4,0,150
84.2,126.3,23.7,0,150
86.8,128.4,15.9,1,150
86.13333333333334,109.8,36.3,1,150
87.0,115.6,31.3,1,150
87.8,115.1,24.2,1,150
83.0,122.2,27.8,0,150
87.33333333333333,116.8,33.2,0,150
85.53333333333333,106.5,43.5,0,150
88.4,127.6,22.4,0,150
87.13333333333334,118.1,29.1,1,150
84.4,97.9,39.2,1,150
84.93333333333334,126.4,23.6,0,150
86.66666666666667,118.0,31.1,2,150
84.6,127.4,22.6,0,150
84.73333333333333,108.3,28.3,1,150
85.6,119.4,30.6,0,150
86.46666666666667,113.2,17.3,2,150
87.86666666666666,115.9,23.4,1,150
84.6,96.9,26.0,3,150
84.73333333333333,122.2,27.8,0,150
86.66666666666667,126.0,24.0,0,150
85.93333333333334,112.2,37.8,0,150
84.53333333333333,107.1,30.4,2,150
86.86666666666666,122.1,23.5,1,150
85.53333333333333,110.9,36.0,1,150
85.33333333333333,121.8,28.2,0,150
85.66666666666667,120.5,29.5,0,150
82.13333333333334,126.4,23.6,0,150
85.0,111.9,25.6,1,150
86.13333333333334,105.3,42.6,1,150
85.46666666666667,103.2,27.2,2,150
83.8,117.0,26.0,1,150
86.66666666666667,108.0,30.3,1,150
86.06666666666666,124.0,26.0,0,150
83.4,117.9,32.1,0,150
83.6,110.0,40.0,0,150
82.0,124.1,25.9,0,150
85.93333333333334,128.4,21.6,0,150
86.53333333333333,123.8,26.2,0,150
86.46666666666667,111.0,39.0,0,150
86.4,131.0,9.8,1,150
85.73333333333333,117.9,24.9,1,150
85.33333333333333,126.2,23.8,0,150
86.2,120.4,29.6,0,150
83.93333333333334,107.9,36.0,2,150
86.93333333333334,115.2,34.8,0,150
85.46666666666667,115.2,23.6,2,150
85.0,132.5,17.5,0,150
83.2,120.3,29.7,0,150
84.93333333333334,83.0,39.7,3,150
85.66666666666667,125.0,22.9,1,150
85.73333333333333,108.9,36.3,1,150
87.73333333333333,110.4,39.6,0,150
84.26666666666667,122.1,27.9,0,150
85.2,112.1,36.6,1,150
90.46666666666667,111.4,38.6,0,150
83.46666666666667,126.1,19.8,1,150
86.26666666666667,120.4,29.6,0,150
88.13333333333334,119.9,30.1,0,150
86.6,123.3,26.7,0,150
83.86666666666666,122.1,27.7,1,150
85.46666666666667,127.3,22.7,0,150
87.4,125.3,24.7,0,150
87.33333333333333,119.1,30.9,0,150
85.46666666666667,126.1,23.4,1,150
85.8,129.3,20.7,0,150
84.06666666666666,120.8,29.2,0,150
87.06666666666666,124.1,14.5,1,150
85.73333333333333,127.6,22.4,0,150
82.33333333333333,131.6,18.4,0,150
85.93333333333334,109.9,28.3,1,150
85.8,101.8,30.1,2,150
83.73333333333333,112.9,37.1,0,150
86.13333333333334,107.9,27.0,3,150
87.93333333333334,94.7,41.7,1,150
85.33333333333333,131.3,18.7,0,150
84.2,136.3,11.8,1,150
86.13333333333334,112.0,23.8,1,150
87.93333333333334,128.7,21.3,0,150
83.86666666666666,130.2,19.8,0,150
83.4,96.0,32.7,2,150
