taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
4.4,6.4,7.8,5,22
4.266666666666667,5.0,8.8,5,24
3.8666666666666667,7.2,5.4,5,23
4.266666666666667,7.2,6.6,5,21
5.0,7.6,8.4,5,28
4.333333333333333,6.8,7.2,5,19
5.333333333333333,5.8,11.2,5,23
6.133333333333334,8.0,11.4,5,30
6.466666666666667,8.8,11.6,5,34
5.333333333333333,6.4,10.6,5,24
5.2,9.0,7.6,5,22
3.6,7.0,4.8,5,21
4.6,6.6,8.2,5,20
5.066666666666666,8.2,8.0,5,21
4.733333333333333,6.2,9.0,5,20
5.466666666666667,8.8,8.6,5,24
5.133333333333334,9.6,6.8,5,20
5.0,6.6,9.4,5,25
4.333333333333333,6.4,7.6,5,22
4.6,8.0,6.8,5,23
5.2,8.2,8.4,5,22
7.133333333333334,8.4,14.0,5,33
5.333333333333333,8.2,8.8,5,25
4.6,5.6,9.2,5,23
5.533333333333333,10.8,6.8,5,25
4.2,6.6,7.0,5,25
3.7333333333333334,5.2,7.0,5,22
5.933333333333334,8.4,10.4,5,30
4.6,6.2,8.6,5,25
5.266666666666667,8.0,8.8,5,24
4.6,8.2,6.6,5,28
4.733333333333333,7.8,7.4,5,23
5.2,6.8,9.8,5,23
4.933333333333334,6.8,9.0,5,21
4.066666666666666,6.4,6.8,5,21
5.466666666666667,9.2,8.2,5,33
3.3333333333333335,4.4,6.6,5,17
4.533333333333333,6.0,8.6,5,20
4.133333333333334,8.4,5.0,5,22
3.066666666666667,6.2,4.0,5,16
4.666666666666667,6.0,9.0,5,25
4.533333333333333,5.6,9.0,5,20
6.0,10.0,9.0,5,35
5.866666666666666,8.2,10.4,5,28
3.6,4.0,7.8,5,24
4.466666666666667,6.8,7.6,5,22
6.466666666666667,9.2,11.2,5,33
5.2,6.0,10.6,5,26
5.466666666666667,7.0,10.4,5,31
5.4,8.2,9.0,5,27
5.266666666666667,10.0,6.8,5,22
5.066666666666666,7.2,9.0,5,38
5.666666666666667,6.8,11.2,5,25
4.8,8.4,7.0,5,23
4.333333333333333,6.4,7.6,5,25
5.333333333333333,5.6,11.4,5,25
5.0,7.8,8.2,5,28
6.2,6.4,13.2,5,24
4.6,5.4,9.4,5,25
4.666666666666667,7.0,8.0,5,22
5.733333333333333,6.0,12.2,5,26
4.533333333333333,5.6,9.0,5,24
6.866666666666666,11.0,10.6,5,29
5.133333333333334,8.4,8.0,5,23
3.933333333333333,5.2,7.6,5,20
5.533333333333333,9.2,10.4,5,38
5.0,10.4,5.6,5,25
4.466666666666667,6.0,8.4,5,23
5.533333333333333,8.2,9.4,5,30
4.666666666666667,8.2,6.8,5,24
4.866666666666666,6.2,9.4,5,23
5.266666666666667,8.0,8.8,5,24
6.2,8.2,11.4,5,31
6.666666666666667,14.6,9.6,5,60
4.4,5.2,9.0,5,24
5.6,8.0,9.8,5,29
5.266666666666667,7.8,9.0,5,29
4.6,7.2,7.6,5,27
3.6,5.8,6.0,5,19
4.6,5.2,9.6,5,22
4.4,8.0,6.2,5,21
6.0,10.2,8.8,5,35
5.0,11.2,4.8,5,21
5.066666666666666,8.2,8.0,5,22
4.533333333333333,6.2,8.4,5,26
6.0,10.6,10.8,5,48
4.333333333333333,7.0,7.0,5,22
5.4,7.0,10.2,5,23
3.2666666666666666,6.0,4.8,5,16
4.6,5.8,9.0,5,23
3.8666666666666667,7.6,5.0,5,25
3.933333333333333,6.4,6.4,5,24
5.4,11.2,8.2,5,33
6.266666666666667,8.6,11.2,5,28
4.6,6.8,8.0,5,24
4.733333333333333,5.2,10.0,5,24
4.4,6.8,7.4,5,23
4.666666666666667,7.2,7.8,5,21
4.533333333333333,5.4,9.2,5,20
4.533333333333333,5.6,9.0,5,20
