taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
19.066666666666666,6.2,8.55,20,36
14.266666666666667,3.75,8.45,20,28
15.933333333333334,4.75,9.35,20,28
20.4,5.55,10.65,20,32
15.666666666666666,3.55,7.55,20,31
19.333333333333332,4.5,9.6,20,39
18.933333333333334,5.6,8.35,20,29
19.866666666666667,4.7,9.85,20,34
17.733333333333334,4.15,9.55,20,30
17.466666666666665,4.3,8.45,20,31
15.933333333333334,3.75,9.2,20,32
17.4,5.6,8.5,20,25
16.8,4.85,7.4,20,30
16.866666666666667,4.3,8.8,20,31
17.6,4.65,9.0,20,30
15.466666666666667,4.55,8.2,20,31
21.466666666666665,5.7,9.65,20,41
18.133333333333333,5.85,8.65,20,29
14.066666666666666,3.6,8.3,20,24
21.8,6.7,8.8,20,36
18.6,4.05,8.65,20,40
17.2,5.25,7.35,20,28
16.466666666666665,4.2,8.65,20,27
16.733333333333334,4.5,10.3,20,30
12.6,3.25,7.2,20,27
20.533333333333335,6.2,8.6,20,33
16.4,4.25,8.2,20,27
22.533333333333335,6.95,10.05,20,38
14.533333333333333,4.05,8.65,20,32
14.533333333333333,4.95,7.95,20,25
20.533333333333335,6.8,8.5,20,31
21.4,7.05,7.7,20,31
18.666666666666668,5.05,10.1,20,36
17.266666666666666,4.65,9.3,20,30
17.466666666666665,5.6,8.2,20,29
18.4,6.15,7.0,20,31
18.933333333333334,5.2,9.0,20,34
20.466666666666665,6.7,9.95,20,37
19.333333333333332,6.0,9.6,20,36
15.6,5.3,7.25,20,22
17.466666666666665,4.8,7.65,20,33
21.6,6.25,9.3,20,34
14.6,4.7,6.9,20,25
19.133333333333333,5.5,10.65,20,34
15.666666666666666,3.65,9.35,20,28
16.4,5.3,8.45,20,29
13.133333333333333,4.1,7.65,20,26
16.4,4.65,9.4,20,29
14.533333333333333,3.65,8.55,20,30
15.733333333333333,5.0,7.05,20,25
21.0,5.75,10.2,20,36
19.933333333333334,5.45,8.65,20,39
18.733333333333334,4.55,9.4,20,39
15.0,4.1,8.3,20,25
14.266666666666667,4.95,7.75,20,25
21.733333333333334,5.2,10.25,20,43
19.6,5.5,9.95,20,32
19.066666666666666,4.7,8.5,20,29
19.133333333333333,6.5,8.95,20,34
18.866666666666667,5.45,7.85,20,31
16.733333333333334,5.5,9.05,20,28
19.333333333333332,4.95,9.05,20,38
20.066666666666666,5.6,9.65,20,37
14.2,4.1,7.8,20,24
16.733333333333334,4.3,9.5,20,31
15.866666666666667,5.0,7.6,20,32
19.866666666666667,6.05,9.7,20,35
15.133333333333333,4.35,7.65,20,27
14.8,4.0,8.65,20,29
16.666666666666668,3.5,10.15,20,27
19.266666666666666,5.9,9.4,20,31
18.066666666666666,5.2,8.8,20,33
11.0,2.7,7.8,20,19
20.4,6.15,9.45,20,36
20.533333333333335,6.25,7.7,20,30
17.466666666666665,4.65,8.3,20,29
19.2,5.1,9.9,20,36
19.133333333333333,5.75,9.7,20,31
18.733333333333334,5.45,9.6,20,35
14.066666666666666,3.9,9.0,20,26
14.0,3.65,8.3,20,22
18.2,6.6,9.6,20,33
18.2,5.15,10.2,20,26
15.4,4.45,8.6,20,25
14.733333333333333,3.55,7.8,20,27
16.4,3.95,9.9,20,34
18.133333333333333,4.95,8.65,20,30
19.866666666666667,5.55,9.75,20,31
17.733333333333334,4.7,9.1,20,33
18.266666666666666,6.2,8.95,20,33
15.533333333333333,4.9,9.2,20,27
15.133333333333333,4.6,8.1,20,28
17.733333333333334,3.9,8.7,20,34
20.333333333333332,5.55,9.4,20,29
21.2,5.0,10.0,20,28
16.466666666666665,3.95,8.65,20,30
16.133333333333333,4.2,7.95,20,28
16.933333333333334,4.8,8.6,20,35
16.933333333333334,4.35,8.45,20,31
15.733333333333333,4.0,9.6,20,27
