taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
9.866666666666667,7.7,8.1,10,30
11.266666666666667,7.3,10.6,10,24
11.666666666666666,6.9,12.7,10,43
9.333333333333334,7.0,8.0,10,26
10.466666666666667,7.5,9.2,10,30
11.333333333333334,7.6,10.4,10,29
9.733333333333333,6.8,9.0,10,34
11.733333333333333,9.5,9.1,10,36
10.066666666666666,6.1,10.0,10,29
9.733333333333333,7.5,8.1,10,33
11.733333333333333,9.3,9.3,10,30
11.066666666666666,9.0,9.8,10,35
9.0,6.7,7.8,10,23
10.266666666666667,8.0,8.4,10,24
11.6,9.1,9.3,10,28
9.133333333333333,5.6,9.1,10,26
10.866666666666667,7.8,9.5,10,30
9.733333333333333,6.2,9.4,10,26
10.2,5.3,11.0,10,26
10.6,8.0,8.9,10,23
10.6,6.4,10.5,10,26
9.133333333333333,7.4,8.1,10,35
11.6,9.1,9.3,10,31
11.066666666666666,7.9,10.7,10,31
10.0,6.6,9.4,10,24
9.933333333333334,6.6,9.3,10,26
10.866666666666667,9.6,7.7,10,25
9.466666666666667,6.8,8.4,10,30
11.2,9.4,8.4,10,29
9.866666666666667,8.6,7.2,10,23
9.2,6.4,8.4,10,23
10.266666666666667,7.9,8.5,10,27
9.333333333333334,6.5,8.5,10,24
7.533333333333333,4.3,8.0,10,23
8.8,6.7,7.5,10,21
10.333333333333334,8.4,8.1,10,29
9.4,6.0,9.1,10,26
8.933333333333334,5.3,9.1,10,21
11.133333333333333,8.5,9.2,10,31
11.8,10.1,8.6,10,28
11.0,8.2,9.3,10,31
7.933333333333334,5.5,7.4,10,21
9.533333333333333,7.9,7.4,10,27
9.533333333333333,5.5,9.8,10,27
12.2,9.6,9.7,10,31
10.6,6.9,10.0,10,29
6.466666666666667,4.3,6.4,10,24
9.066666666666666,5.8,8.8,10,24
9.933333333333334,8.1,7.8,10,28
10.533333333333333,6.7,10.1,10,29
10.933333333333334,10.6,8.0,10,44
9.533333333333333,7.3,8.0,10,25
12.4,10.6,9.0,10,31
10.466666666666667,7.9,8.8,10,25
11.2,9.3,8.5,10,36
9.8,7.4,8.3,10,25
10.733333333333333,9.1,8.0,10,26
10.6,6.1,10.8,10,27
11.133333333333333,8.3,9.4,10,26
10.133333333333333,7.5,8.7,10,28
10.266666666666667,8.2,8.2,10,32
8.266666666666667,6.6,6.8,10,26
12.466666666666667,9.2,10.5,10,31
8.866666666666667,7.2,7.1,10,24
10.666666666666666,7.6,9.4,10,28
8.466666666666667,6.6,7.1,10,22
9.866666666666667,5.6,10.2,10,26
9.2,6.5,8.3,10,22
9.666666666666666,6.7,8.8,10,24
12.533333333333333,8.8,11.0,10,31
8.866666666666667,7.2,7.9,10,35
10.0,7.0,9.0,10,27
10.133333333333333,9.4,7.7,10,32
9.333333333333334,7.3,7.7,10,25
10.2,7.8,8.5,10,27
9.133333333333333,6.8,8.7,10,30
11.4,9.4,9.8,10,42
8.066666666666666,6.1,7.0,10,25
11.333333333333334,10.0,8.5,10,30
10.666666666666666,7.5,9.5,10,26
12.266666666666667,10.7,10.3,10,56
9.4,7.8,7.3,10,24
10.4,9.3,8.2,10,27
10.866666666666667,8.1,9.2,10,30
9.2,8.1,6.7,10,24
7.866666666666666,5.6,7.2,10,25
9.533333333333333,6.5,8.8,10,30
10.733333333333333,8.1,9.0,10,27
9.0,5.2,9.3,10,24
8.8,6.1,8.1,10,23
10.333333333333334,8.3,8.2,10,24
8.733333333333333,6.5,7.6,10,23
10.666666666666666,6.5,10.5,10,25
7.066666666666666,6.3,5.3,10,25
9.066666666666666,5.8,8.8,10,28
10.666666666666666,8.5,9.4,10,46
10.466666666666667,6.9,9.8,10,27
9.066666666666666,5.6,9.0,10,24
7.266666666666667,6.1,6.0,10,30
9.6,8.9,7.9,10,38
