taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
10.2,6.4,8.4,5,26
6.466666666666667,7.4,9.2,5,26
7.733333333333333,5.6,9.2,5,25
6.333333333333333,3.4,10.4,5,21
10.333333333333334,6.8,13.8,5,30
7.666666666666667,4.8,11.2,5,25
7.866666666666666,5.8,8.4,5,22
8.0,6.4,10.4,5,29
8.666666666666666,4.6,11.2,5,23
6.933333333333334,3.8,9.6,5,22
8.0,3.8,10.4,5,25
6.466666666666667,3.2,8.0,5,16
6.2,4.8,7.4,5,23
8.2,3.8,11.4,5,22
4.733333333333333,4.4,7.6,5,26
6.933333333333334,5.8,10.0,5,27
7.6,7.2,9.0,5,24
8.133333333333333,4.2,11.6,5,25
5.0,2.6,8.4,5,19
8.533333333333333,5.6,10.2,5,22
7.4,4.6,9.0,5,22
8.6,5.0,12.0,5,31
6.066666666666666,4.8,7.8,5,16
6.8,4.6,8.8,5,26
5.666666666666667,2.4,9.2,5,20
6.266666666666667,3.6,8.6,5,22
6.533333333333333,3.2,7.6,5,24
7.333333333333333,4.8,6.8,5,18
5.733333333333333,3.6,8.2,5,19
6.333333333333333,4.0,9.6,5,20
8.733333333333333,5.2,11.2,5,25
7.133333333333334,6.0,9.6,5,26
5.8,3.2,8.6,5,23
5.133333333333334,3.6,7.8,5,21
3.933333333333333,2.0,6.6,5,17
6.466666666666667,5.0,9.0,5,27
8.133333333333333,5.2,11.8,5,26
7.733333333333333,4.0,12.4,5,26
4.066666666666666,3.2,7.0,5,17
5.4,4.4,5.2,5,21
6.466666666666667,5.0,4.4,5,17
4.2,2.0,6.2,5,15
5.666666666666667,4.4,6.8,5,21
7.333333333333333,3.2,10.2,5,22
4.533333333333333,2.4,8.4,5,16
7.266666666666667,5.2,8.0,5,23
4.533333333333333,3.0,8.4,5,16
6.466666666666667,4.6,11.0,5,26
6.8,5.2,9.0,5,17
7.266666666666667,5.6,7.4,5,21
5.866666666666666,4.2,7.4,5,19
8.133333333333333,4.2,9.4,5,20
7.066666666666666,3.8,9.2,5,26
4.2,5.0,6.0,5,20
4.733333333333333,3.8,6.0,5,16
7.266666666666667,4.4,11.4,5,28
6.933333333333334,5.0,8.8,5,22
7.266666666666667,5.0,9.4,5,24
6.133333333333334,4.6,8.0,5,22
6.266666666666667,5.0,7.8,5,25
6.8,3.8,8.4,5,20
5.066666666666666,2.4,8.8,5,16
6.266666666666667,3.0,10.6,5,19
5.066666666666666,1.8,8.0,5,17
9.466666666666667,5.4,9.6,5,20
9.866666666666667,6.0,10.6,5,24
7.666666666666667,5.0,8.6,5,19
7.733333333333333,3.6,10.2,5,20
9.133333333333333,5.6,10.8,5,25
5.8,2.0,8.8,5,21
9.0,5.2,10.2,5,26
6.0,3.8,8.0,5,20
6.8,5.6,10.2,5,30
5.133333333333334,4.4,9.0,5,23
4.266666666666667,2.8,9.0,5,21
8.6,6.8,8.4,5,26
6.066666666666666,3.8,9.8,5,21
7.4,5.0,9.4,5,21
6.0,11.4,8.4,5,35
4.533333333333333,1.6,8.4,5,17
7.8,6.4,7.0,5,21
8.466666666666667,6.0,7.8,5,28
6.533333333333333,3.2,7.8,5,18
5.666666666666667,3.8,9.2,5,21
7.733333333333333,5.4,10.0,5,20
8.866666666666667,5.8,6.4,5,27
6.2,3.6,8.6,5,16
7.066666666666666,4.6,11.2,5,34
4.8,2.2,7.2,5,17
5.4,4.2,7.6,5,18
7.333333333333333,7.0,8.0,5,27
7.266666666666667,5.0,7.0,5,24
5.133333333333334,2.6,9.6,5,22
6.0,3.2,8.8,5,22
7.0,4.2,9.0,5,20
4.066666666666666,3.0,5.0,5,13
6.0,2.8,9.6,5,18
8.066666666666666,5.4,10.0,5,31
8.333333333333334,6.2,11.6,5,27
8.333333333333334,7.0,11.4,5,32
