taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
20.866666666666667,9.5,8.75,20,45
22.6,10.9,10.8,20,68
23.266666666666666,11.0,10.2,20,37
22.6,11.45,9.75,20,53
18.933333333333334,9.2,7.95,20,40
18.666666666666668,7.65,8.6,20,40
20.666666666666668,10.4,7.2,20,37
21.0,8.8,9.2,20,37
17.133333333333333,7.15,8.75,20,34
21.2,10.45,8.4,20,43
19.466666666666665,10.15,7.6,20,37
21.533333333333335,10.35,9.55,20,46
21.466666666666665,10.25,9.6,20,42
23.866666666666667,12.7,9.05,20,48
21.466666666666665,10.3,9.35,20,42
17.666666666666668,10.55,8.7,20,41
19.266666666666666,7.2,9.8,20,34
22.2,12.0,8.7,20,51
19.6,9.4,8.25,20,38
19.533333333333335,10.8,8.2,20,45
19.333333333333332,8.55,8.75,20,32
18.666666666666668,7.65,8.45,20,32
19.866666666666667,9.5,8.15,20,42
19.466666666666665,8.3,8.9,20,44
21.866666666666667,9.55,9.5,20,49
21.666666666666668,9.95,8.95,20,36
21.666666666666668,12.3,8.95,20,50
23.2,13.35,8.85,20,49
22.866666666666667,12.1,9.5,20,49
17.0,7.35,8.0,20,42
19.466666666666665,8.1,8.75,20,40
22.933333333333334,12.15,8.65,20,57
21.133333333333333,10.5,7.95,20,38
21.4,9.75,9.4,20,45
16.333333333333332,7.4,7.35,20,35
24.866666666666667,13.05,9.95,20,53
19.066666666666666,8.5,8.7,20,41
17.0,6.7,8.6,20,34
17.2,9.1,7.2,20,28
23.133333333333333,11.7,9.1,20,50
20.333333333333332,10.5,8.4,20,54
22.0,10.15,9.95,20,40
21.333333333333332,10.2,8.75,20,48
21.733333333333334,11.05,9.5,20,43
18.933333333333334,8.45,8.95,20,41
17.6,8.6,8.55,20,33
15.933333333333334,10.65,6.55,20,45
18.733333333333334,8.95,7.85,20,37
22.333333333333332,9.3,10.85,20,43
23.133333333333333,11.25,9.45,20,41
21.466666666666665,9.4,9.75,20,54
18.333333333333332,9.05,7.6,20,35
20.2,9.6,9.55,20,42
18.666666666666668,8.6,8.1,20,44
23.733333333333334,11.9,8.7,20,46
20.266666666666666,11.15,9.1,20,46
20.066666666666666,9.5,8.35,20,40
22.133333333333333,10.15,10.25,20,48
19.466666666666665,10.05,7.5,20,48
20.333333333333332,10.3,8.8,20,45
18.8,9.35,9.05,20,49
22.333333333333332,9.9,9.9,20,40
23.6,10.05,9.55,20,37
22.666666666666668,10.4,8.85,20,46
18.2,8.85,7.0,20,43
19.0,8.8,8.3,20,36
19.0,7.55,8.8,20,34
24.4,12.05,9.3,20,43
20.466666666666665,10.55,8.6,20,39
18.2,8.45,8.8,20,38
20.066666666666666,9.4,8.4,20,44
18.933333333333334,9.0,8.1,20,44
22.066666666666666,12.25,9.25,20,57
22.066666666666666,11.35,9.35,20,59
24.0,10.95,10.55,20,50
19.933333333333334,9.35,8.2,20,37
22.866666666666667,15.3,9.05,20,58
23.333333333333332,10.75,8.45,20,41
20.066666666666666,9.35,9.1,20,43
23.6,10.25,9.45,20,45
21.066666666666666,10.0,9.1,20,44
21.333333333333332,9.7,8.65,20,42
19.533333333333335,9.6,8.45,20,38
21.4,14.75,9.15,20,64
23.733333333333334,10.9,9.35,20,45
23.0,11.2,10.2,20,44
23.266666666666666,10.65,9.1,20,43
18.2,9.85,8.4,20,52
19.533333333333335,8.1,8.7,20,34
20.4,8.1,8.45,20,35
22.066666666666666,10.95,8.1,20,35
20.4,9.15,8.75,20,44
17.266666666666666,9.4,6.95,20,32
19.533333333333335,10.8,7.85,20,44
22.933333333333334,10.8,9.45,20,43
19.4,10.5,8.35,20,42
20.666666666666668,9.95,7.9,20,33
20.066666666666666,8.9,8.65,20,40
21.133333333333333,9.2,10.05,20,35
20.8,9.55,9.4,20,37
