taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
11.066666666666666,4.9,8.8,10,23
10.866666666666667,5.6,9.2,10,29
11.6,5.6,8.8,10,23
11.6,8.1,9.6,10,40
15.6,8.2,10.3,10,30
10.333333333333334,6.7,7.1,10,31
8.733333333333333,5.1,7.5,10,22
13.266666666666667,6.1,9.8,10,29
10.0,4.6,8.7,10,28
12.933333333333334,6.2,10.8,10,29
10.933333333333334,5.3,7.4,10,23
11.6,5.9,9.2,10,27
14.0,7.3,10.7,10,30
11.866666666666667,7.4,9.0,10,30
13.2,8.2,10.2,10,35
13.6,6.7,9.7,10,34
13.333333333333334,7.0,9.6,10,35
9.6,4.4,8.4,10,21
13.4,7.3,10.3,10,33
14.2,8.4,8.8,10,29
8.666666666666666,3.4,7.1,10,18
14.0,7.4,9.5,10,31
15.333333333333334,8.7,10.1,10,49
14.133333333333333,7.4,10.2,10,28
14.266666666666667,7.1,10.3,10,34
10.066666666666666,6.9,7.3,10,28
12.2,5.3,9.4,10,26
12.133333333333333,7.1,7.1,10,25
9.333333333333334,4.1,7.6,10,25
12.6,7.5,8.7,10,34
13.6,7.7,8.6,10,28
13.666666666666666,7.1,10.8,10,27
11.8,6.5,7.2,10,26
13.6,7.5,10.4,10,30
10.066666666666666,4.8,6.8,10,18
10.266666666666667,8.1,8.3,10,36
10.0,8.6,7.7,10,30
13.266666666666667,9.3,10.0,10,39
10.2,6.0,8.4,10,30
13.0,6.4,7.5,10,29
9.2,5.7,7.5,10,19
10.066666666666666,3.9,8.9,10,22
14.8,7.7,11.2,10,30
11.4,6.8,8.7,10,25
11.0,4.8,8.2,10,19
12.466666666666667,6.3,9.2,10,29
12.4,5.3,9.2,10,25
11.666666666666666,9.1,8.9,10,34
10.466666666666667,4.1,8.8,10,24
12.8,4.9,10.3,10,32
11.533333333333333,6.0,7.9,10,24
13.466666666666667,9.4,10.4,10,41
11.266666666666667,4.9,9.7,10,25
10.733333333333333,8.1,6.9,10,37
10.733333333333333,4.2,8.8,10,27
11.466666666666667,6.4,7.8,10,27
11.866666666666667,6.2,8.0,10,22
10.933333333333334,8.1,7.4,10,27
11.133333333333333,5.4,8.1,10,25
12.733333333333333,5.4,10.7,10,28
8.333333333333334,4.4,9.0,10,26
11.066666666666666,7.5,8.0,10,27
15.933333333333334,7.4,11.3,10,29
12.6,5.4,10.5,10,24
10.866666666666667,6.3,6.8,10,28
12.066666666666666,6.2,9.1,10,29
13.266666666666667,7.4,7.3,10,23
13.0,7.9,9.7,10,31
10.8,7.4,7.4,10,30
13.266666666666667,6.1,10.9,10,32
11.866666666666667,6.6,8.3,10,31
13.2,7.3,8.7,10,40
13.066666666666666,7.4,8.8,10,31
11.4,9.5,9.1,10,40
10.066666666666666,4.7,8.5,10,28
13.0,8.0,9.4,10,37
10.666666666666666,5.5,8.9,10,29
9.466666666666667,4.2,6.6,10,24
12.2,5.8,9.0,10,29
13.8,7.6,9.5,10,39
12.533333333333333,7.6,7.8,10,28
12.666666666666666,5.7,11.0,10,30
9.6,3.3,9.6,10,20
9.933333333333334,4.3,8.1,10,25
10.6,8.1,7.3,10,31
11.933333333333334,5.7,9.6,10,24
12.733333333333333,6.2,9.5,10,28
12.4,5.7,10.0,10,28
14.866666666666667,5.8,12.6,10,34
10.2,4.4,8.5,10,28
14.266666666666667,6.9,9.6,10,29
12.8,11.2,9.0,10,49
11.733333333333333,7.2,9.1,10,35
12.333333333333334,5.5,7.5,10,23
12.533333333333333,6.1,10.5,10,31
12.333333333333334,7.1,8.3,10,29
10.733333333333333,5.9,9.1,10,40
9.133333333333333,4.7,8.0,10,26
12.6,5.8,11.7,10,26
10.2,5.7,6.8,10,28
