taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
26.8,12.92,10.04,25,59
22.4,11.68,8.72,25,47
27.066666666666666,14.44,10.2,25,65
23.266666666666666,13.36,8.6,25,56
25.666666666666668,14.92,8.04,25,55
25.4,14.16,9.16,25,67
24.2,14.48,8.2,25,67
24.133333333333333,13.68,9.32,25,59
23.466666666666665,11.72,8.84,25,43
23.4,13.28,8.8,25,45
23.666666666666668,14.4,8.44,25,70
25.0,12.92,9.0,25,67
26.4,14.12,9.24,25,56
24.2,13.44,9.2,25,53
22.266666666666666,12.4,8.08,25,52
23.733333333333334,13.92,7.32,25,41
24.4,14.36,8.16,25,47
25.733333333333334,13.76,9.0,25,54
25.2,13.8,8.56,25,65
25.0,14.48,8.56,25,67
25.066666666666666,12.64,8.92,25,65
23.866666666666667,12.68,9.6,25,48
25.133333333333333,13.6,9.52,25,51
26.533333333333335,14.0,9.6,25,55
22.466666666666665,11.96,7.64,25,46
23.333333333333332,12.24,7.76,25,41
21.533333333333335,12.48,8.32,25,41
25.2,13.4,9.44,25,53
25.666666666666668,16.36,9.2,25,75
23.0,11.2,9.4,25,45
26.933333333333334,14.96,10.4,25,64
26.8,14.52,9.4,25,56
24.333333333333332,13.48,7.8,25,55
22.0,11.72,8.28,25,43
20.733333333333334,10.44,8.52,25,40
25.2,12.28,10.52,25,50
24.133333333333333,12.24,9.12,25,50
25.666666666666668,14.16,9.92,25,59
24.733333333333334,13.32,8.88,25,53
25.4,14.48,8.76,25,52
22.733333333333334,12.24,8.56,25,46
23.0,13.56,8.56,25,44
21.466666666666665,12.8,7.24,25,42
25.933333333333334,14.24,8.52,25,57
23.866666666666667,13.68,8.36,25,60
22.733333333333334,12.44,9.96,25,59
25.0,12.8,10.16,25,54
27.0,16.16,9.96,25,65
23.533333333333335,14.76,7.84,25,58
29.466666666666665,16.48,9.88,25,48
23.666666666666668,11.16,8.8,25,44
23.133333333333333,13.6,8.8,25,58
23.933333333333334,11.52,9.48,25,44
23.933333333333334,13.2,9.0,25,53
21.2,11.12,7.56,25,51
25.2,15.2,9.0,25,68
26.6,15.32,9.52,25,58
22.333333333333332,12.28,7.96,25,42
23.533333333333335,13.04,8.36,25,55
24.533333333333335,13.76,8.68,25,45
23.866666666666667,13.92,8.04,25,48
25.466666666666665,15.08,9.12,25,74
24.8,14.24,8.72,25,54
23.133333333333333,12.76,8.8,25,52
24.866666666666667,14.48,8.76,25,66
27.133333333333333,15.84,10.24,25,59
20.133333333333333,12.12,7.12,25,42
23.4,11.68,8.8,25,40
21.6,11.72,8.24,25,47
24.066666666666666,12.84,7.92,25,49
20.333333333333332,11.44,7.0,25,43
22.4,13.96,7.36,25,47
26.533333333333335,15.08,9.12,25,63
22.066666666666666,11.68,8.08,25,47
22.333333333333332,12.8,7.28,25,46
23.8,12.12,9.2,25,44
23.933333333333334,12.0,9.2,25,43
25.266666666666666,13.2,9.32,25,51
24.466666666666665,13.16,9.08,25,51
23.466666666666665,13.56,8.28,25,43
24.733333333333334,13.96,8.52,25,50
26.8,14.28,9.56,25,58
23.6,13.04,8.76,25,46
23.8,12.56,9.16,25,52
23.133333333333333,12.56,8.84,25,50
25.0,12.8,9.76,25,48
20.933333333333334,12.6,7.24,25,44
24.2,12.64,8.96,25,59
26.466666666666665,14.8,9.24,25,62
24.466666666666665,14.12,9.16,25,63
25.0,13.28,9.28,25,50
26.2,13.16,9.96,25,41
24.866666666666667,12.44,9.44,25,54
25.6,13.88,9.72,25,56
26.066666666666666,16.08,7.68,25,52
28.0,15.0,10.76,25,77
23.8,12.44,9.16,25,45
24.0,15.08,8.32,25,75
24.8,12.72,9.44,25,49
24.866666666666667,13.72,8.8,25,49
