taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
6.733333333333333,1.7,9.4,10,21
6.8,1.7,9.5,10,18
4.4,1.1,6.5,10,21
5.466666666666667,1.7,7.5,10,18
6.866666666666666,1.8,9.5,10,17
6.933333333333334,1.3,10.1,10,20
7.333333333333333,1.8,10.2,10,22
5.533333333333333,1.8,7.5,10,18
7.0,3.7,7.8,10,20
5.133333333333334,2.4,6.3,10,18
7.133333333333334,1.8,9.9,10,20
7.866666666666666,2.8,10.0,10,28
5.533333333333333,2.3,7.0,10,16
7.333333333333333,2.1,9.9,10,20
7.666666666666667,1.9,10.6,10,24
6.466666666666667,1.5,9.2,10,19
6.466666666666667,2.5,8.2,10,21
6.0,2.9,7.1,10,25
5.733333333333333,1.3,8.3,10,18
5.266666666666667,0.5,8.4,10,16
6.666666666666667,2.2,8.8,10,21
8.2,3.3,10.0,10,25
5.8,1.8,7.9,10,17
5.8,1.5,8.2,10,18
5.333333333333333,1.9,7.1,10,16
7.2,2.7,9.1,10,24
8.266666666666667,3.0,10.4,10,23
6.733333333333333,2.0,9.1,10,18
5.533333333333333,1.3,8.0,10,22
5.533333333333333,1.4,7.9,10,21
6.2,3.1,7.2,10,24
6.0,1.8,8.2,10,18
7.266666666666667,2.0,9.9,10,19
4.933333333333334,1.6,6.8,10,15
4.466666666666667,1.5,6.2,10,15
8.0,2.2,10.8,10,20
5.666666666666667,1.4,8.1,10,18
8.533333333333333,1.9,11.9,10,24
6.333333333333333,2.4,8.1,10,18
6.666666666666667,3.3,7.7,10,21
8.6,2.9,11.0,10,24
5.4,2.2,6.9,10,16
6.2,1.3,9.0,10,18
6.933333333333334,1.3,10.1,10,18
7.6,2.9,9.5,10,25
4.4,1.3,6.3,10,17
6.2,2.5,7.8,10,16
6.533333333333333,2.6,8.2,10,23
6.266666666666667,2.1,8.4,10,20
7.133333333333334,2.1,9.6,10,21
7.066666666666666,1.8,9.8,10,18
6.133333333333334,1.9,8.3,10,20
5.6,1.9,7.5,10,17
5.8,1.8,7.9,10,17
6.0,1.2,8.8,10,18
7.733333333333333,2.0,10.6,10,21
4.666666666666667,1.5,6.5,10,17
5.266666666666667,2.0,6.9,10,21
5.933333333333334,2.9,7.0,10,24
8.266666666666667,5.0,8.4,10,23
6.2,1.4,8.9,10,19
6.6,2.4,8.5,10,23
6.0,2.3,7.7,10,17
6.0,1.7,8.3,10,16
6.066666666666666,1.9,8.2,10,17
5.066666666666666,1.1,7.5,10,17
5.866666666666666,2.7,7.1,10,19
5.933333333333334,1.7,8.2,10,19
7.2,2.6,9.2,10,26
5.733333333333333,2.1,7.5,10,16
6.733333333333333,2.0,9.1,10,19
6.6,1.4,9.5,10,22
6.8,1.9,9.4,10,19
6.333333333333333,2.6,7.9,10,20
5.733333333333333,1.9,7.7,10,22
7.0,1.4,10.1,10,23
4.333333333333333,1.2,6.3,10,19
6.733333333333333,1.5,9.6,10,19
7.533333333333333,3.4,8.9,10,23
5.866666666666666,1.7,8.1,10,23
7.2,2.2,9.6,10,25
5.4,1.2,7.9,10,19
7.0,1.9,9.6,10,23
6.133333333333334,2.2,8.0,10,17
8.866666666666667,2.3,12.0,10,28
4.933333333333334,1.6,6.8,10,17
6.666666666666667,1.4,9.6,10,23
8.133333333333333,1.7,11.5,10,25
7.066666666666666,2.5,9.1,10,19
7.266666666666667,2.4,9.5,10,23
6.4,2.1,8.5,10,23
6.0,2.0,8.0,10,19
5.666666666666667,1.5,8.0,10,22
7.133333333333334,1.8,9.9,10,22
6.666666666666667,1.2,9.8,10,21
7.466666666666667,1.9,10.3,10,19
5.8,1.0,8.7,10,18
6.466666666666667,1.8,8.9,10,20
7.266666666666667,3.4,8.5,10,21
7.666666666666667,1.2,11.3,10,23
