taxi_distance,pick_up_time,drop_off_time,n_delivered,n_steps
7.4,1.8,9.4,5,18
6.666666666666667,2.0,7.2,5,17
6.666666666666667,1.8,7.2,5,20
6.266666666666667,2.0,10.2,5,19
6.333333333333333,1.2,10.8,5,18
6.533333333333333,2.2,9.0,5,20
3.8,0.2,8.6,5,15
6.866666666666666,1.6,8.0,5,16
10.466666666666667,2.6,9.6,5,21
5.133333333333334,0.8,9.6,5,18
7.4,1.8,11.4,5,20
9.333333333333334,3.0,10.2,5,19
9.733333333333333,3.6,8.2,5,22
6.733333333333333,2.4,8.8,5,20
7.133333333333334,2.0,8.4,5,20
5.8,1.8,9.2,5,22
7.733333333333333,2.2,7.8,5,17
9.866666666666667,3.0,12.0,5,21
5.2,1.8,7.6,5,16
5.266666666666667,1.2,7.6,5,16
6.866666666666666,2.0,7.8,5,17
7.933333333333334,1.4,9.4,5,16
3.933333333333333,0.4,8.6,5,16
8.533333333333333,2.6,10.4,5,22
5.533333333333333,2.0,7.6,5,18
9.866666666666667,3.2,9.8,5,18
6.0,1.4,9.8,5,18
7.066666666666666,1.8,6.6,5,17
4.466666666666667,1.2,7.2,5,11
5.466666666666667,1.0,8.8,5,17
5.733333333333333,1.6,10.8,5,16
11.2,4.2,11.2,5,26
5.933333333333334,1.4,9.4,5,17
5.666666666666667,1.0,9.2,5,23
7.0,1.8,8.8,5,17
8.0,2.6,10.6,5,22
10.4,3.0,8.6,5,27
6.866666666666666,1.6,10.4,5,17
6.533333333333333,0.8,14.2,5,19
6.733333333333333,1.8,9.8,5,20
5.2,1.0,9.8,5,19
7.866666666666666,2.0,11.0,5,17
4.466666666666667,1.2,7.8,5,16
6.2,1.6,8.4,5,20
5.666666666666667,1.2,9.0,5,18
5.533333333333333,1.2,8.8,5,16
5.666666666666667,1.4,6.6,5,11
7.6,2.8,7.2,5,18
4.6,1.2,7.8,5,16
11.466666666666667,2.4,9.6,5,27
7.933333333333334,2.6,10.4,5,21
5.8,1.6,8.8,5,20
8.533333333333333,2.0,10.8,5,19
6.733333333333333,1.4,11.8,5,21
5.466666666666667,1.4,6.2,5,12
12.8,3.4,11.0,5,27
5.266666666666667,1.0,9.8,5,19
8.866666666666667,2.2,8.8,5,20
6.733333333333333,1.4,12.0,5,19
5.066666666666666,2.0,6.8,5,18
5.266666666666667,0.8,8.0,5,16
5.8,1.2,9.6,5,15
7.533333333333333,2.4,11.2,5,22
9.866666666666667,4.2,7.8,5,25
8.466666666666667,2.8,9.6,5,19
7.8,2.2,7.4,5,17
6.4,1.4,9.2,5,15
8.866666666666667,2.4,11.2,5,24
4.466666666666667,0.6,7.8,5,13
5.266666666666667,1.4,7.6,5,14
5.733333333333333,1.0,9.2,5,22
10.2,4.8,6.0,5,20
6.6,1.2,10.0,5,21
6.333333333333333,2.2,8.2,5,15
6.333333333333333,1.8,8.2,5,17
5.8,1.8,6.8,5,17
9.533333333333333,2.8,11.2,5,26
6.333333333333333,1.6,10.6,5,20
7.4,1.0,12.6,5,18
7.2,1.6,9.0,5,19
4.066666666666666,0.6,6.6,5,18
6.2,1.6,10.4,5,20
4.4,0.6,9.6,5,18
5.4,1.4,8.0,5,22
10.466666666666667,2.4,8.8,5,21
4.533333333333333,1.2,5.4,5,13
8.4,2.0,7.4,5,17
12.133333333333333,4.4,8.0,5,24
5.666666666666667,1.0,9.2,5,17
5.133333333333334,1.0,9.8,5,16
10.466666666666667,2.8,9.4,5,17
7.266666666666667,1.2,11.8,5,19
7.466666666666667,2.0,6.6,5,19
6.533333333333333,1.2,11.4,5,19
10.666666666666666,4.2,8.8,5,26
4.6,2.0,5.0,5,11
9.066666666666666,3.0,8.6,5,27
5.4,1.2,10.0,5,18
4.933333333333334,1.4,7.0,5,13
5.8,1.2,9.4,5,22
